timestamp,episode,blue_steps,blue_epsilon,qtable_states,blue_return,blue_len,blue_food,blue_dead,blue_best_score,blue_total_food,blue_total_deaths,last_td_error
1778658263,297,63543,0.02,17282,-2264.200000000002,195,5,1,16,1454,137,-122.4
1778658290,298,63824,0.02,17303,-1189.8599999999985,281,10,0,16,1464,137,-1.528843
1778658305,299,63992,0.02,17335,-1583.7300000000018,168,3,0,16,1467,137,-4.366
1778658331,300,64271,0.02,17388,-1489.350000000001,279,9,1,16,1476,138,-122.08000000000001
1778658358,301,64567,0.02,17414,-1871.2000000000035,296,8,0,16,1484,138,14.40633526214529
1778658363,302,64629,0.02,17421,-726.8500000000003,62,0,0,16,1484,138,17.375533992266284
1778658398,303,65006,0.02,17478,-2790.6599999999953,377,9,0,16,1493,138,16.741346660251516
1778658419,304,65224,0.02,17500,-1128.9900000000007,218,9,1,16,1502,139,-122.08000000000001
1778658459,305,65665,0.02,17582,-3398.1600000000017,441,14,1,16,1516,140,-116.08
1778658489,306,65979,0.02,17620,-2680.3199999999956,314,5,1,16,1521,141,-116.8
1778658512,307,66230,0.02,17652,-1989.0000000000011,251,8,1,16,1529,142,-122.16000000000001
1778658542,308,66559,0.02,17688,-1701.5999999999988,329,10,1,16,1539,143,-122.0
1778658553,309,66681,0.02,17702,-1427.36,122,2,0,16,1541,143,21.89459851546545
1778658576,310,66931,0.02,17740,-1616.749999999998,250,9,1,16,1550,144,-116.48
1778658589,311,67079,0.02,17768,-1434.1199999999994,148,3,1,16,1553,145,-122.56
1778658627,312,67487,0.02,17827,-1599.2799999999995,408,17,1,17,1570,146,-115.84
1778658650,313,67735,0.02,17850,-1560.879999999999,248,5,1,17,1575,147,-116.8
1778658670,314,67935,0.02,17882,-1193.3900000000015,200,7,0,17,1582,147,4.020724548237283
1778658678,315,68024,0.02,17889,-1195.39,89,2,1,17,1584,148,-117.03999999999999
1778658693,316,68187,0.02,17906,-1126.369999999999,163,6,0,17,1590,148,6.617475720333374
1778658705,317,68323,0.02,17920,-251.9699999999999,136,6,0,17,1596,148,-1.9260000000000006
1778658721,318,68492,0.02,17941,-911.910000000001,169,3,1,17,1599,149,-122.56
1778658743,319,68729,0.02,17971,-793.1700000000005,237,9,0,17,1608,149,34.0640356076861
1778658756,320,68868,0.02,17980,-1775.0799999999992,139,2,0,17,1610,149,-13.112629343814476
1778658777,321,69098,0.02,17994,-1373.6500000000015,230,8,0,17,1618,149,6.433999999999999
1778658790,322,69234,0.02,18009,-1246.0800000000008,136,4,0,17,1622,149,-4.386
1778658816,323,69505,0.02,18044,-1979.9300000000026,271,7,0,17,1629,149,0.6558999999999997
1778658853,324,69904,0.02,18092,-2945.4400000000005,399,12,1,17,1641,150,-116.13999999999999
1778658864,325,70028,0.02,18106,-1253.6999999999996,124,2,1,17,1643,151,-117.03999999999999
1778658891,326,70317,0.02,18134,-2114.5400000000013,289,10,0,17,1653,151,-3.906
1778658920,327,70624,0.02,18179,-2875.6600000000003,307,4,0,17,1657,151,10.484432970744951
1778658942,328,70867,0.02,18206,-1375.339999999999,243,12,1,17,1669,152,-116.24
1778658970,329,71162,0.02,18233,-2323.78,295,10,0,17,1679,152,2.6939999999999995
1778658996,330,71444,0.02,18258,-2097.8999999999983,282,5,1,17,1684,153,-116.8
1778659023,331,71747,0.02,18288,-3121.5199999999954,303,4,0,17,1688,153,5.282202835761542
1778659042,332,71945,0.02,18301,-1341.319999999999,198,11,0,17,1699,153,-6.226
1778659052,333,72052,0.02,18306,-774.1299999999995,107,4,0,17,1703,153,4.457899274080467
1778659064,334,72187,0.02,18314,-1320.820000000001,135,2,0,17,1705,153,-0.30512417902099465
1778659083,335,72390,0.02,18334,-2471.4399999999982,203,4,0,17,1709,153,-0.8454332626591882
1778659102,336,72587,0.02,18354,-1631.9499999999987,197,5,1,17,1714,154,-122.4
1778659113,337,72707,0.02,18367,-860.1500000000008,120,0,1,17,1714,155,-117.2
1778659133,338,72920,0.02,18397,-1484.8200000000006,213,5,1,17,1719,156,-116.8
1778659162,339,73241,0.02,18436,-2125.3400000000006,321,8,1,17,1727,157,-122.16000000000001
1778659187,340,73500,0.02,18476,-3029.510000000001,259,3,1,17,1730,158,-122.56
1778659228,341,73954,0.02,18507,-2726.3299999999954,454,13,0,17,1743,158,1.7131060521169665
1778659243,342,74112,0.02,18516,-1234.3100000000004,158,6,0,17,1749,158,-1.3532987664789786
1778659276,343,74465,0.02,18549,-3063.6299999999987,353,6,1,17,1755,159,-116.72
1778659299,344,74719,0.02,18576,-1989.5400000000004,254,9,1,17,1764,160,-122.08000000000001
1778659309,345,74833,0.02,18583,-1525.0700000000004,114,5,0,17,1769,160,8.938586793317008
1778659332,346,75080,0.02,18602,-3216.2899999999945,247,3,0,17,1772,160,-0.27604580446271143
1778659339,347,75158,0.02,18610,-701.9699999999998,78,1,0,17,1773,160,14.830900000000007
1778659360,348,75386,0.02,18635,-2380.6700000000005,228,2,0,17,1775,160,13.502038726973758
1778659371,349,75504,0.02,18644,-1583.6999999999991,118,1,1,17,1776,161,-122.72000000000001
1778659388,350,75681,0.02,18670,-2036.5599999999997,177,2,0,17,1778,161,-1.1651889433305196
1778659436,351,76200,0.02,18728,-4489.190000000004,519,5,0,17,1783,161,5.930567562183444
1778659460,352,76465,0.02,18761,-1935.1600000000026,265,6,1,17,1789,162,-122.32000000000001
1778659479,353,76675,0.02,18782,-1851.100000000001,210,4,0,17,1793,162,8.50223319749956
1778659526,354,77182,0.02,18833,-3855.7399999999966,507,6,1,17,1799,163,-116.72
1778659540,355,77335,0.02,18853,-1575.0400000000002,153,2,0,17,1801,163,-1.4747880843249814
1778659549,356,77426,0.02,18867,-375.6000000000005,91,5,0,17,1806,163,37.054500000000004
1778659576,357,77738,0.02,18900,-2589.7500000000027,312,4,0,17,1810,163,4.414
1778659608,358,78083,0.02,18940,-2656.0699999999947,345,8,0,17,1818,163,24.03299739153688
1778659631,359,78324,0.02,18975,-2613.77,241,4,1,17,1822,164,-116.88
1778659640,360,78429,0.02,18982,-925.6199999999999,105,4,0,17,1826,164,17.225924701060162
1778659658,361,78631,0.02,18995,-2392.8799999999965,202,2,0,17,1828,164,-11.357310720971576
1778659673,362,78803,0.02,19017,-1282.74,172,3,0,17,1831,164,6.211974189034336
1778660236,363,79048,0.02,19041,-1237.9100000000005,188,5,0,17,1836,164,6.194
1778660273,364,79473,0.02,19082,-3218.73,425,10,1,17,1846,165,-116.39999999999999
1778660287,365,79618,0.02,19101,-830.1000000000008,145,2,1,17,1848,166,-117.03999999999999
1778660315,366,79925,0.02,19131,-2333.180000000001,307,9,1,17,1857,167,-116.48
1778660338,367,80180,0.02,19172,-1240.0700000000002,255,9,1,17,1866,168,-116.48
1778660359,368,80402,0.02,19211,-1818.42,222,6,1,17,1872,169,-122.32000000000001
1778660392,369,80754,0.02,19256,-1987.0299999999968,352,12,1,17,1884,170,-116.24
1778660403,370,80873,0.02,19273,-1062.370000000001,119,2,1,17,1886,171,-117.03999999999999
1778660433,371,81187,0.02,19304,-1043.3599999999994,314,12,1,17,1898,172,-116.24
1778660467,372,81549,0.02,19345,-1624.7200000000012,362,11,0,17,1909,172,65.24139589966161
1778660476,373,81641,0.02,19366,-937.0900000000005,92,1,1,17,1910,173,-117.12
1778660480,374,81685,0.02,19375,-486.6199999999999,44,1,1,17,1911,174,-117.12
1778660496,375,81848,0.02,19414,-1391.4300000000005,163,3,1,17,1914,175,-122.56
1778660502,376,81913,0.02,19427,-433.18999999999994,65,2,1,17,1916,176,-122.64
1778660516,377,82057,0.02,19465,-502.77000000000015,144,7,1,17,1923,177,-116.64
1778660524,378,82143,0.02,19484,-1205.1500000000003,86,1,1,17,1924,178,-117.12
1778660557,379,82479,0.02,19519,-1741.8200000000008,336,9,1,17,1933,179,-122.08000000000001
1778660579,380,82711,0.02,19547,-1224.5100000000027,232,7,1,17,1940,180,-122.24000000000001
1778660621,381,83162,0.02,19586,-1633.9600000000003,451,13,0,17,1953,180,19.78844163851976
1778660631,382,83266,0.02,19593,-934.34,104,3,0,17,1956,180,17.381727649632147
1778660670,383,83683,0.02,19643,-2684.7100000000064,417,11,1,17,1967,181,-121.92
1778660695,384,83935,0.02,19666,-2103.3000000000015,252,6,0,17,1973,181,0.1930761704721009
1778660724,385,84248,0.02,19691,-1760.4700000000032,313,8,0,17,1981,181,3.879855707747608
1778660736,386,84372,0.02,19723,461.09999999999997,124,9,1,17,1990,182,-120.88000000000001
1778660757,387,84588,0.02,19758,-1721.6999999999982,216,4,0,17,1994,182,4.414
1778660779,388,84816,0.02,19780,-1548.3800000000008,228,8,1,17,2002,183,-116.56
1778660792,389,84964,0.02,19800,-568.5299999999995,148,3,0,17,2005,183,3.9688737549321886
1778660801,390,85062,0.02,19816,-772.99,98,1,0,17,2006,183,-2.1450272551693814
1778660821,391,85272,0.02,19839,-1645.4499999999964,210,4,0,17,2010,183,-2.2485322854325194
1778660835,392,85416,0.02,19864,-485.3299999999996,144,6,1,17,2016,184,-116.72
1778660854,393,85622,0.02,19875,-2030.2699999999977,206,5,1,17,2021,185,-116.8
1778660891,394,86020,0.02,19920,-2468.7300000000037,398,6,0,17,2027,185,4.337430309975
1778660917,395,86305,0.02,19944,-2243.68,285,7,0,17,2034,185,12.962068164464142
1778660928,396,86413,0.02,19981,-254.5200000000001,108,3,1,17,2037,186,-122.56
1778660944,397,86588,0.02,20001,-1288.3800000000003,175,4,0,17,2041,186,4.573005546967627
1778660971,398,86872,0.02,20032,-1253.4200000000023,284,11,1,17,2052,187,-121.92
1778660986,399,87029,0.02,20069,-848.6799999999997,157,4,1,17,2056,188,-122.48
1778660993,400,87101,0.02,20077,-544.1400000000001,72,1,0,17,2057,188,-4.8685
1778661021,401,87406,0.02,20127,-2363.9200000000033,305,4,0,17,2061,188,9.067555249966615
1778661042,402,87622,0.02,20155,-2321.2800000000007,216,7,0,17,2068,188,3.5561702253644563
1778661065,403,87877,0.02,20189,-1562.6400000000003,255,7,0,17,2075,188,0.7854500499428521
1778661067,404,87896,0.02,20193,-77.30000000000001,19,0,0,17,2075,188,8.726005550390465
1778661083,405,88066,0.02,20203,-1609.1500000000005,170,5,1,17,2080,189,-122.4
1778661099,406,88241,0.02,20223,-1301.78,175,7,1,17,2087,190,-122.24000000000001
1778661115,407,88417,0.02,20231,-2279.420000000001,176,3,0,17,2090,190,-0.8668079707734506
1778661139,408,88683,0.02,20270,-1313.640000000001,266,11,1,17,2101,191,-121.92
1778661169,409,89008,0.02,20296,-2818.4599999999996,325,6,0,17,2107,191,4.717245074241909
1778661192,410,89260,0.02,20323,-2356.2800000000034,252,4,0,17,2111,191,-152.80360462426125
1778661200,411,89342,0.02,20344,-407.7700000000004,82,3,1,17,2114,192,-116.96
1778661221,412,89566,0.02,20361,-1551.0600000000018,224,9,1,17,2123,193,-116.48
1778661235,413,89720,0.02,20402,-130.61000000000004,154,10,1,17,2133,194,-116.05999999999999
1778661264,414,90027,0.02,20424,-1215.9599999999994,307,9,0,17,2142,194,-2.286
1778661286,415,90272,0.02,20441,-1961.2700000000013,245,8,1,17,2150,195,-116.56
1778661298,416,90389,0.02,20452,-703.2699999999995,117,5,0,17,2155,195,1.194
1778661313,417,90555,0.02,20474,-1294.3500000000015,166,5,0,17,2160,195,-7.606
1778661327,418,90714,0.02,20480,-739.3199999999996,159,5,0,17,2165,195,6.729851942469283
1778661354,419,91011,0.02,20539,-2200.8500000000017,297,5,1,17,2170,196,-122.4
1778661372,420,91197,0.02,20574,-1311.680000000003,186,4,0,17,2174,196,5.768882524497747
1778661392,421,91404,0.02,20619,-1811.7699999999966,207,3,0,17,2177,196,23.548611131534837
1778661438,422,91895,0.02,20671,-4218.670000000014,491,8,0,17,2185,196,2.504588617525937
1778661452,423,92043,0.02,20699,-1120.640000000001,148,5,0,17,2190,196,20.33441489791038
1778661470,424,92242,0.02,20711,-1425.0299999999993,199,5,0,17,2195,196,-3.426229465548854
1778661485,425,92412,0.02,20723,-1294.110000000001,170,5,1,17,2200,197,-122.4
1778661526,426,92848,0.02,20768,-3117.880000000003,436,11,0,17,2211,197,7.3724444294005504
1778661549,427,93097,0.02,20787,-2581.0099999999975,249,2,0,17,2213,197,5.379230616695448
1778661579,428,93440,0.02,20822,-2501.729999999998,343,6,0,17,2219,197,13.0507979043206
1778661591,429,93562,0.02,20837,-1055.7699999999998,122,3,1,17,2222,198,-116.96
1778661607,430,93741,0.02,20861,-1199.1900000000007,179,6,1,17,2228,199,-116.72
1778661635,431,94036,0.02,20901,-1641.4600000000016,295,10,1,17,2238,200,-122.0
1778661642,432,94113,0.02,20908,-712.5200000000003,77,3,1,17,2241,201,-116.96
1778661661,433,94314,0.02,20926,-1102.020000000001,201,4,1,17,2245,202,-122.48
1778661703,434,94755,0.02,21005,-1867.6999999999998,441,11,0,17,2256,202,28.46685235301436
1778661718,435,94923,0.02,21023,-1337.9599999999998,168,6,1,17,2262,203,-117.3091
1778661733,436,95089,0.02,21038,-1355.9,166,5,0,17,2267,203,2.722187041952665
1778661750,437,95268,0.02,21063,-1043.2,179,4,0,17,2271,203,4.414
1778661770,438,95483,0.02,21078,-1937.1000000000004,215,5,1,17,2276,204,-122.05
1778661774,439,95521,0.02,21094,-440.6999999999999,38,0,1,17,2276,205,-117.2
1778661811,440,95908,0.02,21156,-1663.6300000000033,387,13,1,17,2289,206,-116.16
1778661827,441,96083,0.02,21172,-872.6200000000003,175,6,1,17,2295,207,-116.72
1778661853,442,96361,0.02,21206,-792.6600000000013,278,13,0,17,2308,207,0.723063187769867
1778661887,443,96703,0.02,21358,292.0700000000003,342,6,1,17,2314,208,-116.72
1778661917,444,97031,0.02,21472,-813.8800000000008,328,10,1,17,2324,209,-122.0
1778661933,445,97205,0.02,21477,-876.9799999999999,174,7,1,17,2331,210,-122.24000000000001
1778661973,446,97617,0.02,21510,-2687.8500000000035,412,9,1,17,2340,211,-122.08000000000001
1778661989,447,97794,0.02,21526,-1802.7299999999998,177,2,1,17,2342,212,-122.53999999999999
1778662007,448,97997,0.02,21543,-1977.6900000000026,203,6,0,17,2348,212,-1.684403471796974
1778662018,449,98111,0.02,21561,-1220.82,114,1,1,17,2349,213,-122.72000000000001
1778662021,450,98138,0.02,21568,-287.30000000000007,27,1,1,17,2350,214,-122.72000000000001
1778662045,451,98399,0.02,21633,-736.700000000001,261,9,1,17,2359,215,-116.48
1778662068,452,98649,0.02,21652,-1133.969999999997,250,8,1,17,2367,216,-116.31
1778662087,453,98843,0.02,21705,706.370000000001,194,7,1,17,2374,217,-7.046
1778662102,454,98998,0.02,21716,-1428.6000000000001,155,7,1,17,2381,218,-7.046
1778662119,455,99185,0.02,21730,-1284.9500000000003,187,8,0,17,2389,218,-4.999648818433556
1778662134,456,99353,0.02,21742,-1103.9699999999998,168,7,1,17,2396,219,-116.64
1778662160,457,99632,0.02,21779,-2870.8000000000043,279,8,1,17,2404,220,-122.16000000000001
1778662174,458,99784,0.02,21791,-840.0199999999992,152,5,0,17,2409,220,30.099939108548554
1778662189,459,99944,0.02,21815,-1213.0399999999988,160,3,1,17,2412,221,-116.96
1778662214,460,100205,0.02,21861,-1014.3199999999987,261,9,1,17,2421,222,-122.08000000000001
1778662233,461,100393,0.02,21933,54.409999999999954,188,4,1,17,2425,223,-116.88
1778662254,462,100626,0.02,21952,-1707.7200000000037,233,8,1,17,2433,224,-116.56
1778662267,463,100758,0.02,21970,-626.5100000000004,132,4,1,17,2437,225,-116.88
1778662300,464,101110,0.02,22009,-2849.7400000000057,352,8,0,17,2445,225,-2.3132842812596337
1778662311,465,101230,0.02,22019,-1091.7700000000007,120,1,0,17,2446,225,21.819304627432697
1778662327,466,101394,0.02,22037,-1692.160000000001,164,3,1,17,2449,226,-122.46
1778662346,467,101602,0.02,22060,-960.4000000000001,208,7,1,17,2456,227,-116.64
1778662355,468,101697,0.02,22069,-166.53000000000011,95,2,0,17,2458,227,4.218166087275826
1778662395,469,102140,0.02,22114,-3737.939999999999,443,7,0,17,2465,227,-22.25914264379433
1778662411,470,102317,0.02,22134,-1152.2899999999995,177,9,1,17,2474,228,-122.08000000000001
1778662426,471,102483,0.02,22153,-1152.8,166,3,0,17,2477,228,9.31391489939501
1778662433,472,102551,0.02,22165,-1012.0,68,0,0,17,2477,228,-2.0212512877691067
1778662453,473,102776,0.02,22189,-1504.3700000000022,225,8,0,17,2485,228,14.352173426066567
1778662474,474,103003,0.02,22208,-1329.5699999999993,227,8,1,17,2493,229,-116.56
1778662500,475,103282,0.02,22234,-1225.7500000000016,279,11,0,17,2504,229,-2.126
1778662509,476,103376,0.02,22243,-1105.5100000000004,94,2,1,17,2506,230,-117.03999999999999
1778662536,477,103678,0.02,22273,-2800.75,302,7,0,17,2513,230,-10.024101077441719
1778662551,478,103841,0.02,22290,-1305.2700000000025,163,7,1,17,2520,231,-122.24000000000001
1778662567,479,104018,0.02,22308,-1619.7100000000005,177,6,1,17,2526,232,-122.32000000000001
1778662585,480,104204,0.02,22341,-1820.9699999999955,186,2,0,17,2528,232,20.939608389748184
1778662602,481,104380,0.02,22369,-2265.050000000002,176,4,1,17,2532,233,-116.77999999999999
1778662621,482,104589,0.02,22405,-2176.7700000000013,209,4,1,17,2536,234,-122.48
1778662639,483,104784,0.02,22427,-1022.3200000000005,195,7,0,17,2543,234,2.129200817558327
1778662659,484,105010,0.02,22442,-2462.099999999999,226,3,0,17,2546,234,21.874621257371047
1778662678,485,105216,0.02,22468,-1987.450000000001,206,3,1,17,2549,235,-116.96
1778662704,486,105496,0.02,22503,-2031.6200000000022,280,5,1,17,2554,236,-122.4
1778662730,487,105776,0.02,22524,-2235.9999999999973,280,4,1,17,2558,237,-122.48
1778662760,488,106097,0.02,22558,-1528.2400000000032,321,9,1,17,2567,238,-116.48
1778662794,489,106470,0.02,22614,-2652.67,373,11,1,17,2578,239,-121.92
1778662811,490,106655,0.02,22628,-1089.4700000000016,185,6,0,17,2584,239,-6.8767412095827725
1778662829,491,106855,0.02,22641,-1922.300000000002,200,6,1,17,2590,240,-122.32000000000001
1778662843,492,107016,0.02,22649,-1002.0200000000001,161,5,1,17,2595,241,-122.4
1778662866,493,107274,0.02,22674,-1542.420000000001,258,5,1,17,2600,242,-116.8
1778662894,494,107585,0.02,22708,-1834.1700000000008,311,8,0,17,2608,242,33.2491820490674
1778662916,495,107831,0.02,22737,-1426.37,246,7,0,17,2615,242,-2.4524946788542996
1778662948,496,108177,0.02,22766,-2192.880000000004,346,9,1,17,2624,243,-122.08000000000001
1778662970,497,108407,0.02,22799,-1559.199999999999,230,4,1,17,2628,244,-122.48
1778662989,498,108617,0.02,22822,-1275.0200000000018,210,6,0,17,2634,244,2.053243642286004
1778663004,499,108783,0.02,22836,-1635.7600000000007,166,3,0,17,2637,244,-4.7085
1778663016,500,108906,0.02,22852,-1611.5699999999988,123,1,0,17,2638,244,-0.9065359409023868
1778663045,501,109231,0.02,22904,-3207.6700000000033,325,6,0,17,2644,244,-0.9260000000000004
1778663057,502,109362,0.02,22909,-1230.7700000000002,131,5,1,17,2649,245,-122.4
1778663081,503,109631,0.02,22939,-1485.3699999999992,269,12,0,17,2661,245,-0.6460000000000001
1778663088,504,109698,0.02,22949,-18.589999999999918,67,3,0,17,2664,245,6.034
1778663112,505,109964,0.02,22979,-873.009999999999,266,10,1,17,2674,246,-122.0
1778663148,506,110358,0.02,23006,-1786.6100000000047,394,13,1,17,2687,247,-121.76
1778663176,507,110662,0.02,23028,-1981.3200000000024,304,9,1,17,2696,248,-116.48
1778663184,508,110752,0.02,23040,-1017.8199999999999,90,3,1,17,2699,249,-116.96
1778663213,509,111060,0.02,23083,-2267.5500000000006,308,7,1,17,2706,250,-122.24000000000001
1778663234,510,111271,0.02,23108,-1178.459999999999,211,8,1,17,2714,251,-122.16000000000001
1778663247,511,111413,0.02,23136,-810.76,142,6,1,17,2720,252,-116.72
1778663268,512,111646,0.02,23163,-2352.8799999999956,233,2,1,17,2722,253,-117.03999999999999
1778663291,513,111887,0.02,23188,-878.860000000001,241,9,0,17,2731,253,5.388599198509667
1778663305,514,112037,0.02,23202,-1212.7800000000018,150,4,0,17,2735,253,3.5968408370835383
1778663323,515,112218,0.02,23229,-1103.8000000000002,181,3,0,17,2738,253,5.478243745549346
1778663335,516,112349,0.02,23245,-850.5300000000001,131,4,0,17,2742,253,6.114
1778663362,517,112650,0.02,23291,-2276.1400000000012,301,7,1,17,2749,254,-119.30558760362815
1778663382,518,112860,0.02,23312,-1262.6000000000001,210,6,0,17,2755,254,-3.6299711655452587
1778663408,519,113130,0.02,23346,-1353.5500000000013,270,12,1,17,2767,255,-121.84
1778663429,520,113358,0.02,23363,-1942.6400000000042,228,4,1,17,2771,256,-122.38
1778663462,521,113726,0.02,23423,-1818.0600000000013,368,7,1,17,2778,257,-122.24000000000001
1778663494,522,114073,0.02,23463,-2466.1499999999996,347,8,0,17,2786,257,17.659200169044023
1778663514,523,114290,0.02,23483,-2171.45,217,2,0,17,2788,257,7.302171839079671
1778663529,524,114450,0.02,23501,-1310.1299999999997,160,5,1,17,2793,258,-116.8
1778663543,525,114611,0.02,23506,-1530.7399999999989,161,3,1,17,2796,259,-122.56
1778663563,526,114832,0.02,23537,-1579.3100000000009,221,5,0,17,2801,259,13.715542896439995
1778663586,527,115072,0.02,23584,-1241.3799999999992,240,9,1,17,2810,260,-122.08000000000001
1778663612,528,115355,0.02,23603,-2274.5400000000027,283,4,0,17,2814,260,-7.7829999999999995
1778663631,529,115558,0.02,23625,-1481.5800000000002,203,4,1,17,2818,261,-122.48
1778663638,530,115640,0.02,23628,-929.4999999999999,82,3,0,17,2821,261,17.800381825559217
1778663659,531,115854,0.02,23642,-1000.8999999999982,214,6,0,17,2827,261,65.17399999999999
1778663675,532,116035,0.02,23657,-785.1799999999998,181,7,1,17,2834,262,-116.64
1778663709,533,116397,0.02,23696,-1841.0600000000024,362,9,1,17,2843,263,-122.08000000000001
1778663746,534,116803,0.02,23741,-3250.2900000000013,406,9,1,17,2852,264,-122.08000000000001
1778663781,535,117178,0.02,23796,-2165.56,375,8,0,17,2860,264,4.795466748442266
1778663817,536,117563,0.02,23829,-2876.7999999999975,385,10,0,17,2870,264,-12.53839100316089
1778663838,537,117775,0.02,23842,-1460.1800000000014,212,4,0,17,2874,264,24.199054295376023
1778663853,538,117937,0.02,23851,-1746.360000000001,162,4,0,17,2878,264,3.886583199902109
1778663877,539,118193,0.02,23884,-1771.64,256,3,0,17,2881,264,6.078260651891702
1778663887,540,118309,0.02,23900,-1025.3999999999987,116,3,0,17,2884,264,4.334
1778663898,541,118420,0.02,23914,-652.5799999999997,111,3,1,17,2887,265,-116.96
1778663926,542,118724,0.02,23935,-2660.3499999999985,304,7,1,17,2894,266,-116.64
1778663953,543,119013,0.02,23970,-2416.5600000000018,289,6,0,17,2900,266,-154.126
1778663971,544,119216,0.02,23989,-1830.480000000002,203,3,1,17,2903,267,-116.96
1778663978,545,119294,0.02,23994,-746.7800000000002,78,1,1,17,2904,268,-122.72000000000001
1778663985,546,119366,0.02,24002,-262.76,72,3,1,17,2907,269,-122.56
1778663992,547,119445,0.02,24014,-1098.5600000000002,79,2,1,17,2909,270,-122.64
1778664019,548,119726,0.02,24038,-2446.860000000002,281,7,0,17,2916,270,26.677587522868663
1778664042,549,119983,0.02,24065,-1794.4700000000012,257,6,1,17,2922,271,-122.32000000000001
1778664063,550,120212,0.02,24085,-1894.4900000000018,229,5,1,17,2927,272,-122.4
1778664077,551,120354,0.02,24101,-1019.4999999999999,142,3,1,17,2930,273,-122.56
1778664094,552,120547,0.02,24135,-1414.439999999999,193,6,1,17,2936,274,-116.61999999999999
1778664121,553,120829,0.02,24150,-1826.5200000000007,282,8,1,17,2944,275,-122.16000000000001
1778664136,554,120997,0.02,24162,-1453.4800000000025,168,4,0,17,2948,275,-0.9914564134915655
1778664158,555,121239,0.02,24177,-2468.8000000000025,242,5,0,17,2953,275,-48.30697211321926
1778664185,556,121530,0.02,24203,-2103.9700000000025,291,7,1,17,2960,276,-122.24000000000001
1778664199,557,121681,0.02,24211,-929.4400000000002,151,4,1,17,2964,277,-122.48
1778664207,558,121770,0.02,24221,-798.7600000000002,89,3,1,17,2967,278,-116.96
1778664239,559,122117,0.02,24246,-661.7900000000008,347,10,0,17,2977,278,10.291865971957797
1778664277,560,122528,0.02,24293,-3151.0099999999943,411,10,1,17,2987,279,-122.0
1778664314,561,122922,0.02,24324,-2797.810000000001,394,9,0,17,2996,279,-7.2860000000000005
1778664348,562,123302,0.02,24351,-2804.2499999999995,380,12,0,17,3008,279,30.792179979549644
1778664378,563,123614,0.02,24392,-1562.4700000000014,312,12,1,17,3020,280,-116.24
1778664403,564,123899,0.02,24399,-2593.340000000001,285,10,0,17,3030,280,4.974432332047812
1778664429,565,124176,0.02,24427,-1337.8400000000017,277,8,0,17,3038,280,2.8570423356864265
1778664448,566,124385,0.02,24447,-1906.660000000001,209,10,1,17,3048,281,-122.0
1778664461,567,124532,0.02,24455,-1706.6199999999997,147,2,0,17,3050,281,-0.7101257179548659
1778664488,568,124821,0.02,24465,-2350.8399999999974,289,8,0,17,3058,281,-5.325577556193068
1778664513,569,125111,0.02,24498,-1768.4799999999977,290,8,1,17,3066,282,-103.88400000000001
1778664524,570,125229,0.02,24501,-1156.8700000000003,118,4,0,17,3070,282,45.599031906443095
1778664548,571,125490,0.02,24529,-2076.14,261,6,0,17,3076,282,3.993325263425051
1778664579,572,125830,0.02,24560,-2802.86,340,9,0,17,3085,282,13.539069455614495
1778664584,573,125886,0.02,24570,-912.95,56,0,0,17,3085,282,14.70897220538705
1778664607,574,126151,0.02,24586,-1882.12,265,7,1,17,3092,283,-116.64
1778664635,575,126456,0.02,24605,-2375.5800000000013,305,7,1,17,3099,284,-116.64
1778664643,576,126546,0.02,24615,-556.57,90,2,0,17,3101,284,-7.846
1778664664,577,126769,0.02,24637,-1596.7299999999984,223,5,0,17,3106,284,3.4486618366302793
1778664678,578,126923,0.02,24643,-1389.3999999999996,154,3,0,17,3109,284,13.352454318879381
1778664693,579,127089,0.02,24663,-1381.5299999999997,166,3,1,17,3112,285,-116.96
1778664716,580,127329,0.02,24680,-1709.260000000002,240,4,1,17,3116,286,-122.48
1778664726,581,127445,0.02,24688,-1087.4299999999998,116,2,0,17,3118,286,4.850311848393382
1778664735,582,127552,0.02,24700,-667.46,107,3,1,17,3121,287,-122.56
1778664746,583,127677,0.02,24705,-1404.1800000000003,125,2,0,17,3123,287,28.967619310266596
1778664766,584,127902,0.02,24723,-2126.369999999999,225,5,1,17,3128,288,-116.8
1778664791,585,128165,0.02,24742,-2101.9800000000005,263,6,0,17,3134,288,57.39340697208633
1778664821,586,128495,0.02,24779,-1975.130000000003,330,9,1,17,3143,289,-122.28985316776067
1778664838,587,128690,0.02,24795,-1778.9099999999994,195,6,1,17,3149,290,-116.72
1778664854,588,128865,0.02,24813,-1123.17,175,3,0,17,3152,290,-1.2630000000000001
1778664881,589,129166,0.02,24837,-2112.679999999999,301,13,0,17,3165,290,4.568837821832556
1778664889,590,129251,0.02,24843,-422.90000000000026,85,6,1,17,3171,291,-122.32000000000001
1778664906,591,129440,0.02,24869,-1772.22,189,2,1,17,3173,292,-122.64
1778664921,592,129605,0.02,24879,-1310.120000000002,165,5,1,17,3178,293,-116.8
1778664946,593,129883,0.02,24894,-1272.9400000000012,278,11,1,17,3189,294,-116.32
1778664978,594,130233,0.02,24915,-2360.8300000000036,350,11,0,17,3200,294,5.044681267250478
1778665014,595,130623,0.02,24940,-1793.0199999999977,390,14,0,17,3214,294,18.56068087150506
1778665031,596,130815,0.02,24957,-1361.0600000000006,192,5,0,17,3219,294,5.2755389456734925
